counter,latitude,longitude,idx
34,3991399,11640256,5009
24,4012712,11665106,5010
71,4000261,11630915,5011
18,3993462,11643759,5012
55,4000228,11641097,5013
39,3991669,11641156,5014
52,3987664,11631163,5015
34,4004182,11630076,5016
22,3983767,11641325,5017
70,3998059,11636682,5018
66,3999972,11640641,5019
42,3986948,11666304,5020
20,3975633,11630261,5021
80,4029357,11664282,5022
58,4030670,11662661,5023
28,3990528,11645067,5024
50,4017915,11710479,5025
48,3973136,11605390,5026
34,3992296,11630747,5027
62,3995015,11639252,5028
66,3983434,11636437,5029
50,4008450,11629993,5030
51,3988416,11663922,5031
81,3992426,11643989,5032
66,3996066,11639997,5033
63,3988103,11647304,5034
51,3988707,11669570,5035
81,3996061,11632894,5036
53,3994965,11636721,5037
70,3991458,11642040,5038
32,3979291,11650704,5039
68,4020763,11623862,5040
65,3988038,11648635,5041
65,3998801,11645460,5042
54,3994633,11635435,5043
66,3988737,11647477,5044
51,3989145,11668959,5045
81,3990425,11644115,5046
45,3995079,11632700,5047
66,4000451,11639067,5048
60,3999602,11648640,5049
17,3993642,11644917,5050
20,3986458,11628468,5051
32,3993719,11634984,5052
34,3994382,11629698,5053
38,3975021,11632598,5054
66,3996961,11643050,5055
42,3988871,11665135,5056
48,3999948,11645418,5057
40,3999143,11632914,5058
48,3989570,11643297,5059
59,3991803,11644373,5060
65,3993188,11640233,5061
65,3995726,11645833,5062
34,3978458,11631896,5063
33,3970276,11597854,5064
58,3990676,11644085,5065
20,3986827,11653499,5066
52,3989831,11642105,5067
34,3983833,11630147,5068
40,3997206,11643655,5069
75,3997500,11633762,5070
44,3989026,11634694,5071
49,3984543,11636478,5072
52,3999756,11641716,5073
49,3997150,11641844,5074
46,3987246,11645412,5075
19,3994833,11671581,5076
61,4000051,11659978,5077
49,3980227,11634020,5078
30,3973374,11612509,5079
22,3991845,11635656,5080
18,3985725,11628769,5081
22,3992181,11643156,5082
50,4021645,11707137,5083
48,3972971,11612804,5084
48,3999573,11645805,5085
22,3986452,11637315,5086
56,3994470,11635043,5087
67,3997675,11642946,5088
54,3991131,11629612,5089
66,3987601,11630940,5090
52,3988488,11635224,5091
56,3988489,11638493,5092
44,3990062,11668161,5093
28,3991777,11673022,5094
71,3998234,11632008,5095
30,3978671,11632171,5096
25,3995503,11645111,5097
64,4031769,11663908,5098
44,3990928,11624661,5099
49,3986409,11634822,5100
30,3996351,11648840,5101
18,4004221,11642113,5102
71,4002539,11641008,5103
30,3975200,11628685,5104
66,3995601,11637005,5105
63,3991944,11649630,5106
42,3986258,11638077,5107
44,4012602,11719130,5108
16,4022440,11626199,5109
36,3999704,11647078,5110
48,3989725,11645553,5111
59,3993340,11634987,5112
62,3996421,11637356,5113
66,3981820,11632762,5114
48,3990493,11650777,5115
59,3999754,11633385,5116
17,3950432,11630677,5117
28,3990151,11665235,5118
32,4001370,11631210,5119
35,3986511,11635834,5120
24,3985661,11642030,5121
55,3992318,11619127,5122
26,3994317,11643329,5123
44,3976460,11632520,5124
44,3988068,11667759,5125
65,3990797,11640617,5126
29,3983598,11629960,5127
59,3990379,11642289,5128
30,4007864,11658735,5129
24,3994787,11639878,5130
60,3990737,11640796,5131
46,3989581,11644411,5132
17,3991352,11643489,5133
47,3995152,11634922,5134
40,3998215,11636330,5135
80,4030956,11663395,5136
35,3992456,11623294,5137
59,3992680,11632527,5138
60,3995010,11639520,5139
46,3992533,11642848,5140
54,4032288,11662893,5141
82,3997463,11645670,5142
45,3999160,11633482,5143
68,3994692,11631105,5144
73,3991289,11641160,5145
27,3989563,11633610,5146
34,3971543,11632221,5147
33,3971651,11597874,5148
52,3990918,11632578,5149
56,3988172,11637681,5150
54,3999510,11641537,5151
66,3986352,11636907,5152
82,3991555,11646168,5153
28,3991648,11627062,5154
25,3998264,11631866,5155
30,4012726,11660478,5156
46,3989188,11641726,5157
55,3990729,11665666,5158
22,4044505,11596837,5159
54,3987173,11635474,5160
65,3987699,11636231,5161
24,3994339,11655578,5162
27,3987003,11644491,5163
57,3992841,11643410,5164
39,3993999,11645597,5165
35,3985396,11628431,5166
18,3989224,11644980,5167
59,3991613,11649578,5168
40,3983170,11627667,5169
31,3997524,11634410,5170
16,3990465,11621501,5171
24,3999555,11648508,5172
29,3986383,11637652,5173
59,3994578,11640209,5174
68,3992242,11634612,5175
50,3987464,11634438,5176
34,3993619,11634828,5177
38,3976992,11629214,5178
10,4015949,11627575,5179
59,3991545,11619712,5180
34,3973597,11632492,5181
33,3972207,11611695,5182
22,3993081,11642587,5183
70,3997147,11644086,5184
66,3991394,11643486,5185
63,3993066,11645588,5186
26,3991147,11653288,5187
66,3992321,11642478,5188
10,3987714,11636744,5189
34,3991067,11645610,5190
82,3994346,11638770,5191
20,3988816,11666579,5192
76,3990866,11636782,5193
42,3998005,11647005,5194
16,3990616,11620711,5195
14,4007928,11658350,5196
26,4005252,11640487,5197
66,3986694,11636825,5198
66,3997059,11635102,5199
66,3986403,11641037,5200
28,3979104,11639164,5201
63,4000301,11634666,5202
43,3988297,11645978,5203
67,3991343,11643490,5204
40,3990450,11635583,5205
24,3982188,11651314,5206
68,3994794,11633957,5207
31,3992176,11640491,5208
50,4014354,11708879,5209
48,3973389,11612974,5210
65,3988837,11627508,5211
59,3998333,11633131,5212
50,3990729,11645920,5213
36,3992086,11644159,5214
52,3997516,11648349,5215
34,3993548,11617991,5216
18,3997964,11642475,5217
41,3987639,11649088,5218
66,3990662,11645391,5219
42,3988538,11667697,5220
42,3989206,11644147,5221
30,3991423,11619148,5222
14,4004069,11629735,5223
70,3993433,11634964,5224
66,3995547,11645646,5225
42,3987489,11665926,5226
60,3987009,11645197,5227
46,3986834,11653548,5228
52,4032413,11663588,5229
44,4014409,11710343,5230
32,3998625,11647697,5231
43,3991391,11644823,5232
25,3994288,11645524,5233
64,4031537,11664257,5234
61,3991551,11652927,5235
49,3992808,11642176,5236
48,3998058,11634779,5237
40,3991439,11647630,5238
65,4003666,11642949,5239
65,3991932,11649590,5240
66,3988288,11644479,5241
28,4043513,11597482,5242
52,3997785,11630130,5243
34,4006500,11624621,5244
32,4006311,11640309,5245
14,4006233,11636225,5246
65,3988294,11642880,5247
65,3990743,11632942,5248
50,4002823,11634211,5249
18,3988723,11670326,5250
60,3988486,11635212,5251
46,3993198,11639721,5252
16,3974323,11632632,5253
37,4003969,11640838,5254
24,3990338,11642155,5255
50,3996610,11631484,5256
68,3989597,11631792,5257
31,4007908,11658657,5258
25,4005327,11661000,5259
54,3993856,11642536,5260
34,3978450,11631883,5261
33,3970274,11597839,5262
52,4000320,11642005,5263
43,3981447,11643614,5264
48,3990325,11641900,5265
40,3999654,11638165,5266
12,4006447,11658284,5267
20,3997298,11643278,5268
50,4016260,11626659,5269
57,3995353,11647241,5270
48,3995538,11645617,5271
75,3984921,11637225,5272
65,3990691,11643922,5273
65,3992055,11645507,5274
46,3990733,11642460,5275
55,3990789,11667368,5276
46,3990973,11631638,5277
19,3986947,11669275,5278
50,3993199,11634334,5279
36,3997870,11640967,5280
66,3983421,11636446,5281
50,3995400,11623951,5282
45,3986626,11636512,5283
66,3992663,11643421,5284
71,3998026,11635135,5285
30,3975795,11633685,5286
76,4000153,11640978,5287
25,3997336,11645741,5288
24,4021101,11667052,5289
32,4014099,11701639,5290
48,3990776,11649663,5291
59,3997494,11632004,5292
56,3995004,11638304,5293
67,3997234,11644607,5294
32,3992148,11644211,5295
36,4004245,11627552,5296
22,4044936,11597607,5297
54,3984384,11637926,5298
66,3999530,11645156,5299
53,3996574,11632191,5300
41,3991223,11648464,5301
66,3997575,11636381,5302
18,3972728,11632628,5303
66,3977961,11677788,5304
25,3998224,11632110,5305
30,4010921,11662908,5306
32,3995767,11652553,5307
36,3996102,11632255,5308
66,3996746,11630118,5309
65,4004556,11643158,5310
46,3995593,11631707,5311
32,3992410,11660289,5312
42,3988292,11642940,5313
30,3992219,11619504,5314
50,4014407,11710335,5315
48,3972852,11606307,5316
38,3978843,11628078,5317
12,3989222,11645428,5318
66,3990392,11636797,5319
65,3989880,11631826,5320
38,3999169,11639834,5321
18,4001154,11643019,5322
30,3995239,11632984,5323
22,3993967,11640661,5324
65,3987445,11628891,5325
59,3994405,11638771,5326
44,3997297,11637533,5327
49,3997523,11635446,5328
36,4013960,11661288,5329
82,3997503,11634448,5330
26,4007931,11658289,5331
66,3995097,11635429,5332
10,3996103,11631661,5333
34,3992371,11647866,5334
26,3997528,11649328,5335
66,3996917,11635947,5336
40,3995805,11627822,5337
68,4021733,11622083,5338
24,3987034,11644462,5339
55,3989225,11638827,5340
30,3998307,11649764,5341
12,3991674,11642039,5342
20,4007931,11658224,5343
68,3996916,11643919,5344
46,3993515,11642199,5345
55,3988158,11667943,5346
52,3994286,11634426,5347
34,4034189,11663850,5348
22,3973045,11633580,5349
32,3997191,11644214,5350
68,3993116,11630878,5351
31,3993499,11634985,5352
82,3993412,11644432,5353
64,3991437,11648750,5354
48,3990347,11642183,5355
40,3999336,11639447,5356
71,3998436,11633445,5357
30,3975855,11630811,5358
22,4046088,11597773,5359
54,3984253,11637256,5360
65,3988470,11625349,5361
59,3990759,11630369,5362
27,3990647,11640538,5363
57,3992041,11640009,5364
34,3992217,11631572,5365
62,3988637,11638363,5366
22,3975704,11630557,5367
32,3997168,11644191,5368
17,3998167,11644786,5369
47,3994247,11630181,5370
20,3987437,11669709,5371
24,4000090,11626255,5372
22,3997195,11644212,5373
28,4007926,11658245,5374
18,3996241,11645387,5375
41,3997556,11648356,5376
66,3999748,11639085,5377
54,3985295,11639551,5378
24,4001762,11652403,5379
18,4007331,11633855,5380
49,3999278,11637232,5381
56,3999343,11629841,5382
49,3995039,11636558,5383
56,3998654,11629934,5384
40,3987237,11627868,5385
75,3991996,11624676,5386
66,3992105,11642573,5387
63,3993180,11638296,5388
66,3993388,11637163,5389
53,4000385,11646443,5390
29,3995780,11648416,5391
44,3976124,11635208,5392
66,3982345,11640249,5393
50,3997197,11624258,5394
41,3992210,11644701,5395
66,3989203,11646878,5396
71,3993734,11634983,5397
30,3975791,11631634,5398
66,3999226,11646267,5399
53,3997140,11647202,5400
40,3989942,11641260,5401
68,4022394,11625560,5402
46,3989782,11647868,5403
81,3990366,11642321,5404
32,3993029,11650052,5405
36,4004262,11627557,5406
30,3973481,11613353,5407
33,3972203,11611719,5408
50,3989132,11640647,5409
28,3999109,11646371,5410
58,4031443,11662492,5411
32,3990845,11631489,5412
22,3990793,11645173,5413
28,3991427,11647678,5414
27,4005304,11660877,5415
40,3994419,11645751,5416
20,3989115,11663805,5417
24,4000144,11626983,5418
17,3989511,11630660,5419
34,3997599,11656645,5420
26,3997055,11644216,5421
44,3977435,11632439,5422
71,3996859,11631936,5423
30,3975541,11631164,5424
45,3988118,11629886,5425
66,3998716,11641144,5426
32,4003803,11635890,5427
35,4007530,11631729,5428
52,3998612,11632712,5429
34,4005129,11629551,5430
61,3992608,11639735,5431
28,3996519,11637432,5432
49,3994836,11641837,5433
56,3999726,11630881,5434
52,3995652,11628220,5435
34,4002108,11626033,5436
26,4000139,11641899,5437
39,3998521,11635937,5438
12,3999284,11637512,5439
20,3994921,11633086,5440
45,4002528,11641139,5441
66,3999925,11636476,5442
58,3994140,11642250,5443
49,3993952,11640015,5444
56,3989197,11641229,5445
67,4021853,11640910,5446
58,4031522,11665392,5447
32,3989802,11632302,5448
66,3988815,11634205,5449
65,3990931,11625871,5450
40,3967595,11672601,5451
68,4021693,11624452,5452
28,3993259,11631985,5453
50,3999974,11632377,5454
76,3994659,11635388,5455
25,3994776,11646673,5456
22,4045832,11596996,5457
54,3990078,11636984,5458
45,3988508,11641365,5459
66,3994648,11643749,5460
58,4034056,11663650,5461
10,4045822,11596982,5462
32,3993465,11632717,5463
38,3995484,11645215,5464
19,4004559,11640220,5465
66,3985770,11646655,5466
66,3987843,11646158,5467
40,4003296,11632929,5468
24,3993204,11638375,5469
50,3986619,11634826,5470
58,4031716,11662409,5471
32,3996675,11634232,5472
76,3997471,11636393,5473
42,3995386,11643924,5474
52,4032484,11663894,5475
44,4014601,11712529,5476
44,3984414,11673231,5477
41,3990719,11644930,5478
52,3995797,11628213,5479
34,4000107,11627112,5480
18,3998374,11645890,5481
41,3993352,11648628,5482
42,3988254,11641864,5483
30,3990893,11625876,5484
18,3992019,11635808,5485
34,3979092,11618563,5486
65,3982723,11628019,5487
24,3981529,11639920,5488
39,3998194,11648383,5489
54,3983717,11640899,5490
32,3990958,11635468,5491
56,3992782,11643741,5492
58,3998029,11635469,5493
65,3995877,11629732,5494
32,3998876,11639857,5495
62,3975501,11631989,5496
52,3989188,11622389,5497
43,3987935,11638703,5498
78,4021810,11622744,5499
44,3989905,11631706,5500
26,3994982,11633016,5501
39,3997758,11631010,5502
24,3995013,11639337,5503
50,3986687,11631530,5504
61,3993238,11644819,5505
49,3994573,11625160,5506
35,3987113,11628869,5507
59,3994484,11631610,5508
24,4004572,11641509,5509
54,3997910,11630598,5510
40,3990741,11640876,5511
31,4003442,11630171,5512
46,3990129,11620398,5513
81,3999088,11640135,5514
65,3988972,11625885,5515
59,3986914,11637961,5516
38,3989296,11643309,5517
18,4004992,11660765,5518
46,3992244,11649599,5519
57,3986492,11636802,5520
32,3995984,11645104,5521
28,3978310,11639288,5522
73,3989020,11645895,5523
50,3997754,11630590,5524
62,3990250,11643999,5525
66,3989621,11632828,5526
40,3986373,11640316,5527
68,4021635,11624456,5528
56,3998850,11635903,5529
54,3985768,11644258,5530
53,3995242,11642617,5531
20,4007221,11633055,5532
60,3994735,11645199,5533
46,3990843,11657111,5534
20,3989593,11645047,5535
24,3998329,11631880,5536
38,3978734,11632226,5537
12,4007452,11632576,5538
52,3989028,11637861,5539
64,3994214,11638777,5540
18,4012892,11665245,5541
62,4032248,11665809,5542
52,3992130,11618358,5543
36,4012303,11619767,5544
82,3993085,11630444,5545
64,4005321,11660860,5546
46,3988007,11632046,5547
57,3990739,11639711,5548
10,3997930,11630221,5549
55,4002771,11634239,5550
48,3987969,11644997,5551
59,3990504,11644953,5552
66,3992558,11646845,5553
42,3988525,11666533,5554
25,3998000,11646351,5555
64,4031111,11662840,5556
24,3997546,11647396,5557
68,3990641,11642384,5558
18,4018569,11665556,5559
62,4031923,11662478,5560
22,4046418,11597179,5561
54,3988505,11635259,5562
58,3996049,11648343,5563
49,3993506,11642001,5564
35,4001039,11624753,5565
59,3995636,11629753,5566
32,3993921,11635354,5567
56,3992554,11643699,5568
43,3992170,11657738,5569
49,3991981,11644431,5570
20,3988589,11667640,5571
50,3992779,11643417,5572
66,4000157,11634646,5573
53,4006799,11643405,5574
44,3986502,11669304,5575
28,3987745,11673287,5576
50,3990689,11638572,5577
57,3993224,11644670,5578
51,3989132,11666955,5579
81,3990729,11628885,5580
25,3993584,11643760,5581
64,4032440,11663936,5582
50,3983524,11619311,5583
28,3991426,11652007,5584
52,3992253,11629461,5585
56,3987201,11634596,5586
52,3997543,11639579,5587
49,3996793,11643076,5588
35,3992283,11629753,5589
59,3990686,11638562,5590
60,3988822,11635308,5591
46,3993218,11642188,5592
50,4014409,11710315,5593
48,3975625,11615866,5594
40,3996735,11639960,5595
38,3992656,11643411,5596
40,3999517,11641808,5597
14,3990717,11629610,5598
29,3986739,11635683,5599
59,3994465,11640202,5600
17,3966933,11631591,5601
28,3992137,11664929,5602
18,4008958,11665781,5603
62,4034303,11663648,5604
39,3994282,11644924,5605
47,3999647,11649594,5606
48,3988695,11633396,5607
40,3993704,11632824,5608
40,3993203,11639423,5609
54,3999817,11630902,5610
56,3997538,11636452,5611
67,4002519,11649884,5612
26,3997493,11632404,5613
39,3989517,11631661,5614
38,3992925,11664993,5615
42,3997067,11637274,5616
58,3992821,11623892,5617
36,3998929,11637955,5618
25,3990760,11625808,5619
64,4031767,11662836,5620
52,4005316,11660951,5621
34,3993526,11617992,5622
10,3991685,11643469,5623
59,3990867,11620018,5624
82,3998384,11650142,5625
20,3988412,11663880,5626
38,3976223,11616287,5627
80,4036117,11665224,5628
73,3994405,11634117,5629
50,3992687,11631470,5630
32,4003047,11631427,5631
35,3993242,11644716,5632
60,3998142,11646504,5633
46,3995300,11635416,5634
52,3990261,11624509,5635
36,4012431,11626238,5636
65,3997394,11639987,5637
65,3988586,11643411,5638
51,3990020,11667764,5639
81,3992185,11628215,5640
40,3997462,11630624,5641
68,4019299,11623138,5642
73,3992654,11644919,5643
50,3998620,11636070,5644
30,3994312,11644415,5645
70,3990927,11634433,5646
19,4002019,11643593,5647
66,3991051,11653535,5648
39,3989892,11666315,5649
35,3976858,11629631,5650
78,4021949,11623488,5651
54,3973371,11659984,5652
55,3991195,11635271,5653
39,3997093,11630054,5654
30,3972506,11606175,5655
22,3991711,11635676,5656
52,3990867,11641172,5657
55,3991505,11641417,5658
20,3996092,11633468,5659
68,3992292,11641676,5660
29,3993520,11642269,5661
44,3971368,11634755,5662
46,3988832,11643393,5663
55,3985669,11669600,5664
32,3995205,11646799,5665
43,3996006,11645102,5666
46,3988014,11633592,5667
81,4000119,11640626,5668
50,4014406,11710338,5669
48,3972250,11611736,5670
22,4045902,11597156,5671
54,3985169,11639369,5672
17,3992920,11657707,5673
47,3997997,11634797,5674
45,3998497,11633844,5675
66,3994524,11643892,5676
52,3991946,11625859,5677
56,3989833,11631958,5678
66,4000449,11636096,5679
42,3990305,11663431,5680
25,3990504,11661891,5681
64,4031095,11662796,5682
66,3986380,11638071,5683
53,3991457,11649158,5684
19,3997183,11632469,5685
66,3986228,11648182,5686
51,3990126,11668414,5687
81,3993111,11631917,5688
42,3989241,11642499,5689
62,4031530,11665251,5690
58,4028646,11663565,5691
28,3997659,11645942,5692
14,4007850,11658696,5693
37,3986068,11637136,5694
25,3996684,11640338,5695
64,4031823,11663135,5696
32,3999694,11641823,5697
28,3986778,11628995,5698
41,3986324,11655482,5699
66,3982099,11644743,5700
20,3992210,11645927,5701
24,3995572,11628235,5702
50,4015229,11710576,5703
48,3972195,11611623,5704
32,3992193,11634454,5705
62,3988861,11630396,5706
78,4019792,11627003,5707
54,3990825,11641034,5708
48,3995522,11644046,5709
75,3998608,11641792,5710
71,3998196,11632723,5711
30,3977414,11631634,5712
28,3978041,11650001,5713
63,3995316,11627490,5714
48,3992200,11645082,5715
40,3999275,11637455,5716
26,3994477,11644206,5717
66,3993483,11636667,5718
38,3978694,11632197,5719
12,3993489,11644927,5720
22,4046038,11597149,5721
54,3992478,11638745,5722
46,3999041,11630980,5723
57,3988303,11643050,5724
48,4002743,11646853,5725
40,3994144,11630027,5726
12,3986385,11638103,5727
37,3988888,11644945,5728
14,3999790,11628356,5729
70,3997528,11634702,5730
68,3991191,11635367,5731
31,3986397,11635689,5732
66,3994097,11641960,5733
42,3990055,11665197,5734
82,3996778,11642251,5735
64,3994677,11644333,5736
78,4022450,11622734,5737
44,3995399,11636522,5738
53,3995496,11634874,5739
70,3995659,11635558,5740
34,3999075,11629169,5741
38,3973545,11632615,5742
36,4003567,11665434,5743
32,3993683,11644413,5744
61,3990682,11642414,5745
49,3995880,11637347,5746
65,3988903,11628904,5747
24,3979636,11647125,5748
38,3978154,11633710,5749
12,4005344,11661092,5750
39,3991428,11640510,5751
47,3994501,11646770,5752
58,3992116,11637527,5753
49,3992579,11619006,5754
34,3966624,11639398,5755
33,3971082,11606794,5756
65,3992298,11630440,5757
24,3983604,11644081,5758
68,3993157,11633799,5759
66,3985593,11640664,5760
55,3990315,11643047,5761
39,3983366,11633722,5762
62,3982392,11646135,5763
34,3991420,11646437,5764
20,3999252,11639487,5765
66,3984910,11637323,5766
48,3992033,11660583,5767
45,3998651,11646472,5768
36,4008628,11665483,5769
82,3997111,11633231,5770
28,3986405,11636819,5771
63,3995585,11641462,5772
56,3998245,11632089,5773
67,3996165,11639653,5774
58,3993982,11643138,5775
49,3996055,11643956,5776
50,4014407,11710361,5777
48,3972509,11612136,5778
56,4000831,11636434,5779
67,3993593,11633397,5780
53,3994562,11626315,5781
18,4007851,11658680,5782
14,3991713,11634019,5783
37,3985295,11638054,5784
32,3992201,11634548,5785
62,3991267,11635671,5786
60,4003079,11627134,5787
46,3993221,11642221,5788
40,3984443,11642112,5789
34,3997355,11631182,5790
54,4032617,11663469,5791
82,3988683,11633636,5792
48,3991927,11642862,5793
16,3991997,11635857,5794
58,4030888,11662558,5795
32,3996627,11633236,5796
52,3991888,11643433,5797
49,3998739,11642454,5798
48,3991525,11647868,5799
75,3987165,11640470,5800
52,3997315,11648362,5801
34,3995028,11622797,5802
36,4013117,11664541,5803
82,3994751,11631103,5804
66,3983345,11636534,5805
50,3995758,11630225,5806
58,3999869,11624622,5807
20,3986666,11645908,5808
78,4022230,11625577,5809
54,3994723,11638749,5810
26,3992214,11651464,5811
66,3994395,11645535,5812
54,3995498,11634910,5813
66,3990528,11645020,5814
32,3998689,11641014,5815
38,3989191,11631384,5816
26,3991565,11646155,5817
66,3992735,11645512,5818
49,3994820,11637563,5819
56,3998013,11634980,5820
61,3997766,11640198,5821
28,3994687,11633626,5822
50,4004083,11641603,5823
36,3993266,11644925,5824
33,3993960,11641063,5825
14,3975084,11639299,5826
62,3990399,11643765,5827
66,3992257,11630577,5828
56,3994119,11641058,5829
67,4001834,11646489,5830
39,3994331,11642785,5831
54,3988882,11634707,5832
19,3983137,11632066,5833
30,4003895,11618758,5834
32,3992287,11656765,5835
28,3990720,11646559,5836
52,3988880,11631895,5837
31,3997370,11636756,5838
50,4003317,11633674,5839
57,3995300,11647079,5840
28,3988807,11634069,5841
50,3999963,11631833,5842
40,3988547,11647945,5843
10,3990213,11636822,5844
40,3995342,11645818,5845
28,3992172,11633612,5846
34,3967011,11631378,5847
40,3998763,11630526,5848
48,3992283,11628159,5849
59,3992116,11646354,5850
71,3999154,11633097,5851
30,3975550,11631383,5852
35,3986113,11628814,5853
59,3990469,11638541,5854
27,3991988,11645755,5855
40,4000421,11642211,5856
66,3992968,11646723,5857
40,3992882,11646430,5858
40,3996740,11644732,5859
19,3983338,11628124,5860
32,3984467,11642152,5861
36,4007892,11658693,5862
41,3991735,11640804,5863
66,3996323,11630744,5864
32,3995708,11643343,5865
62,3997147,11637272,5866
44,4020806,11625255,5867
10,3987328,11647099,5868
29,3986707,11635415,5869
44,3972213,11633972,5870
52,3988849,11633031,5871
64,3996548,11640232,5872
30,4004929,11625698,5873
30,4010943,11662911,5874
10,3996618,11633073,5875
59,3990957,11619803,5876
52,3991852,11639748,5877
34,3995721,11626908,5878
22,4002981,11632434,5879
70,3998608,11629940,5880
50,4000652,11636651,5881
28,3984738,11627655,5882
65,3994311,11642775,5883
28,4045697,11597686,5884
58,4028204,11668427,5885
10,4046043,11597133,5886
16,3990628,11620739,5887
24,3999205,11635107,5888
46,3990592,11642049,5889
55,3988510,11666851,5890
53,3996201,11638876,5891
18,3998813,11634738,5892
61,3994855,11634156,5893
28,3993791,11634025,5894
50,4000103,11640144,5895
28,3985103,11625797,5896
35,3991620,11619546,5897
59,3998008,11630691,5898
32,3979157,11650827,5899
68,4021186,11624733,5900
25,3995527,11645084,5901
64,4041093,11667538,5902
52,4001154,11640995,5903
56,3994658,11633512,5904
62,3993230,11644913,5905
35,3999371,11633404,5906
38,3994763,11662154,5907
42,4005129,11624534,5908
12,3986629,11637104,5909
37,3993227,11644874,5910
48,3990175,11646702,5911
75,3999447,11634653,5912
14,4005302,11660971,5913
48,3988415,11647124,5914
42,3985586,11638792,5915
20,3988960,11642711,5916
51,3989120,11668292,5917
81,3988471,11631078,5918
20,3988781,11666361,5919
50,3993818,11634288,5920
38,3972161,11613398,5921
80,4032081,11662156,5922
45,3987917,11637561,5923
66,3995144,11644045,5924
52,4026420,11667454,5925
21,3990948,11620011,5926
52,4033100,11663305,5927
20,3984757,11639448,5928
24,3994093,11640216,5929
50,3990045,11641161,5930
38,3975434,11611499,5931
80,4033722,11663356,5932
40,3995223,11645232,5933
75,3997217,11634223,5934
36,4003410,11663686,5935
32,3999750,11634693,5936
12,3993971,11642945,5937
20,3998250,11630767,5938
32,3998581,11645813,5939
43,3997392,11648383,5940
52,3995556,11627275,5941
49,3995897,11648562,5942
68,3997003,11631627,5943
66,3990438,11644537,5944
26,3996726,11638427,5945
39,3988433,11625834,5946
24,3991420,11629574,5947
54,3998108,11630113,5948
30,3999843,11630477,5949
22,4034639,11666987,5950
30,3971770,11614135,5951
22,3980696,11636038,5952
32,3990516,11661846,5953
56,3990347,11642185,5954
54,3993312,11633789,5955
38,3970593,11631525,5956
32,3995428,11643857,5957
62,3994873,11641264,5958
14,4005112,11660630,5959
59,3990957,11619987,5960
43,3999977,11635090,5961
67,3999572,11633393,5962
82,3990969,11647533,5963
64,3992888,11640279,5964
40,3983415,11638083,5965
68,4021237,11623450,5966
17,3961904,11630132,5967
28,3990060,11663851,5968
60,3994586,11641914,5969
46,3992592,11642992,5970
58,4032475,11668398,5971
38,4002637,11640856,5972
17,3987812,11647155,5973
47,3993231,11644874,5974
71,3997501,11632176,5975
54,3996237,11630663,5976
22,3994987,11644132,5977
28,3993244,11649595,5978
54,4031434,11663180,5979
82,3988948,11635727,5980
50,3997977,11630853,5981
57,3998792,11632092,5982
66,4000451,11648177,5983
53,3996606,11632513,5984
42,3982794,11644204,5985
20,3985547,11638815,5986
12,3990911,11651868,5987
37,3989505,11631657,5988
52,4032903,11663891,5989
21,3996879,11642993,5990
44,3990124,11668335,5991
16,4012898,11665119,5992
58,3996580,11643438,5993
20,3987485,11646307,5994
29,3995832,11637348,5995
59,3985031,11639701,5996
40,4000790,11641078,5997
38,3990233,11641222,5998
68,3993980,11642671,5999
31,4021853,11622740,6000
36,4011109,11654257,6001
32,3992618,11640278,6002
82,3992706,11647253,6003
28,3989590,11631859,6004
42,3990440,11642077,6005
30,3990742,11620540,6006
48,3986460,11637322,6007
75,3995794,11645921,6008
42,3985154,11639087,6009
20,3986107,11628279,6010
44,3991636,11644773,6011
49,4002954,11632916,6012
22,4001030,11647240,6013
62,3985743,11643559,6014
52,3998819,11631917,6015
55,3983722,11635895,6016
27,3997725,11647000,6017
21,3999158,11630974,6018
20,3990753,11666236,6019
50,3997154,11631780,6020
65,3987086,11633447,6021
24,3989701,11654685,6022
52,4032734,11663238,6023
21,3996831,11642988,6024
18,3972501,11633759,6025
47,3990105,11663861,6026
18,3993540,11617985,6027
41,3991927,11644436,6028
39,3993280,11644927,6029
35,3982815,11628065,6030
43,3991716,11664503,6031
67,4002983,11636664,6032
61,3989236,11645218,6033
49,3983443,11636435,6034
65,3988842,11632010,6035
24,3989352,11645516,6036
40,3997532,11634659,6037
80,4030953,11663398,6038
73,3992632,11644913,6039
50,3997523,11633866,6040
52,3992816,11643411,6041
34,3986536,11637299,6042
73,3991042,11646966,6043
50,3995662,11645106,6044
58,4000674,11637478,6045
65,3996611,11635224,6046
21,3990706,11660506,6047
53,3994256,11645979,6048
40,3991041,11647096,6049
38,3995854,11643536,6050
40,3998473,11640587,6051
14,3988266,11632035,6052
42,3991553,11643085,6053
44,4016350,11710464,6054
56,3998011,11634838,6055
54,3989797,11645560,6056
32,3997106,11639580,6057
62,3995591,11641487,6058
14,3996986,11647544,6059
59,3990961,11619714,6060
38,3986479,11653065,6061
42,3998703,11640920,6062
29,3993595,11646977,6063
44,3972887,11633945,6064
24,3994117,11640209,6065
50,3987715,11636576,6066
33,3996893,11637415,6067
22,3997371,11634632,6068
51,3991617,11669193,6069
81,3993239,11643854,6070
17,3971585,11627520,6071
28,3992115,11663613,6072
53,3991667,11643476,6073
20,4010532,11646378,6074
17,3988739,11624571,6075
34,3994621,11643659,6076
82,3995462,11646185,6077
64,3997190,11632518,6078
32,3978117,11651680,6079
68,4021533,11622092,6080
46,3991059,11636094,6081
57,3994512,11631661,6082
66,3979910,11644677,6083
