,index,id,counter,num,time,latitude,longitude,load,center_idx
6235,126773,42242cdd08d554be45d7a8a7ba41dc1c,53,6406,2016-09-01 07:31:08,39.69792,115.9781,1,3297
6236,265202,885f4848abbcf63b6d4dcd7d261dd684,62,6409,2016-09-01 13:48:39,39.9048,116.42109,0,230
6237,123200,40941894e9e63193b0c310a6a9c5c84a,76,6410,2016-08-25 16:16:09,39.90511,116.31536,1,591
6238,80122,29514fd8c06e2c2025ebf98c11ad11d4,58,6415,2016-09-01 23:34:29,39.87118,116.69542,0,2371
6239,217124,70f828f4f9691fae2c4da9fcdd0d4b5e,24,6361,2016-09-01 20:08:26,39.92684,116.32421,1,1472
6240,340139,aee2b752b5d56e9a8f8aacf6aec8e789,54,6414,2016-09-01 10:25:21,39.93614,116.34787,0,1734
6241,96408,3196f8e61c6ee802dff3b23ecf1a0788,49,6416,2016-09-01 19:23:00,39.84829,116.41758,1,2303
6242,437305,e1db965b608451d9089dbab03f802249,66,6374,2016-09-01 20:53:58,39.96189,116.30518,1,2510
6243,454584,eac5dc82336d2898f5daeced4fa37b50,28,6361,2016-09-01 12:30:01,40.0085,116.54579,0,1745
6244,453236,ea3bd6397db8f3d7291d4067057762b6,44,6364,2016-09-01 21:19:54,39.95323,116.40172,1,3032
6245,317966,a35503af5faaa6f9d4f7888ecbf947e5,39,6363,2016-09-01 14:45:24,39.95976,116.44345,1,1716
6246,217295,710554b341e374f9297e729362c9bd1c,44,6364,2016-09-01 14:12:59,39.88253,116.41648,1,2303
6247,236387,7a56293c8ece587c2e0eb8a0439e6c61,32,6364,2016-09-01 18:00:08,39.82678,116.46914,1,1023
6248,378838,c24f67e67767d84a69f7ce3d038d0a37,34,6412,2016-09-01 08:19:08,39.89916,116.38649,1,650
6249,403495,d02517711aaca8631cea621fb24ba9f6,58,6364,2016-09-01 17:11:51,40.00698,116.46118,1,976
6250,361261,b985a1472b027b0e80ab6d4bfc57da6e,36,6381,2016-09-01 09:33:32,39.93732,116.2782,1,1473
6251,16203,08bf731b9d62934f9285eeebf9132e25,44,6415,2016-08-25 20:08:28,39.95026,116.3492,1,1734
6252,285394,9295a533bec04b8df8b9abaa15bde801,67,6381,2016-09-01 22:19:44,39.92346,116.34327,1,2763
6253,209796,6d0963c12387502a3910aae4f4a8a36b,16,6373,2016-09-01 18:41:55,40.0717,116.58173,1,2159
6254,480722,f8a53c1d197f856083412f815f59f119,46,6374,2016-09-01 17:23:33,39.98732,116.39473,1,1466
6255,380384,c333453bbca89b4549bddf32c1955d33,42,6416,2016-09-01 08:27:56,39.97427,116.47707,1,1474
6256,110578,39802bde7846415028f406ea806b9cba,31,6413,2016-09-01 23:34:12,39.99193,116.34183,0,2763
6257,85143,2bd91f55ed1f36c631f658cb050ddf04,44,6409,2016-09-01 16:17:08,40.22678,116.22709,1,1475
6258,466626,f0f5976a82c14dd9095caaacd6c10188,37,6410,2016-09-01 14:15:28,39.91348,116.33903,1,2081
6259,145737,4c756c73a391ca83051ae6361ee4a1c6,69,6374,2016-09-01 07:24:01,40.04949,116.4315,1,112
6260,157363,5226d1ba9fd1e0f319e24ac213b9fb95,36,6410,2016-08-25 21:05:27,39.89578,116.47399,0,3295
6261,34932,12b4e53d1f3adb8e93bfdf9bd48c11bc,38,6412,2016-09-01 09:35:26,40.10139,116.6898,0,1245
6262,196139,65e3a603c6739abe34f211b183d099f1,52,6381,2016-09-01 14:02:03,39.96658,116.3444,0,2763
6263,224524,7480ae69945746d75a1514e2bc0a6231,71,6410,2016-09-01 12:39:17,39.90809,116.44415,1,1712
6264,358185,b7e07ef328fcbadd0a54700514f6b4d6,24,6412,2016-09-01 01:49:07,39.95281,116.34129,0,2081
6265,200137,67fd2ac2d354a4d8e7b6447bfaee102a,54,6376,2016-09-01 12:58:27,39.95775,116.37311,1,3495
6266,374202,c04e2c9d30a412f25e2c9027b66585b0,55,6381,2016-09-01 05:36:18,39.97636,116.37467,0,3495
6267,20063,0b184e9ae9346ac6fe8e1e343144ad52,11,6415,2016-09-01 18:43:26,39.94041,116.3878,1,1001
6268,454107,ea8581ffebfb049c4f29a415349077e9,36,6381,2016-09-01 16:31:58,39.82406,116.29436,0,1476
6269,191099,6352d8a764a8db3b8ff1bd548bb6ad6c,26,6374,2016-09-01 16:58:18,39.95545,116.26362,1,1477
6270,210880,6d9665bebd6ced9384909ce7313df130,30,6391,2016-09-01 15:46:14,40.05356,116.61107,0,1478
6271,121326,3f49cfe90b77af97a25ec47844ea2a2f,47,6415,2016-09-01 18:40:44,39.86556,116.33565,0,1205
6272,73994,260d8f9aa5fc7b765edadfea58e8d8c8,12,6387,2016-09-01 07:38:35,39.86806,116.48168,1,1069
6273,244372,7e513fe18c1764db6ff72df5a27c97d4,52,6410,2016-09-01 15:22:39,39.94664,116.46727,0,1479
6274,172009,59d102817cbb11e8c8a5e318c43b2ca1,41,6378,2016-09-01 16:32:48,39.92241,116.51143,0,851
6275,314069,a188b071c9361cd1e90531a96b40a2a3,24,6414,2016-09-01 05:49:20,39.72788,116.12294,1,2839
6276,309674,9f0cc01705be5c14fef0be3eb55c94d8,47,6389,2016-09-01 09:59:42,39.90831,116.45311,0,1480
6277,421114,d8f9f8f32506514489273fa898a85a4c,34,6378,2016-09-01 12:02:42,39.92273,116.43417,1,3065
6278,444619,e5ec697bd3d24f5a9a68867c16110f32,62,6412,2016-09-01 20:16:03,39.93217,116.34336,1,2763
6279,150686,4ed7d13b5ddc8cb4ede54099bc64cb31,46,6414,2016-09-01 06:21:32,39.90258,116.21643,1,1481
6280,452388,e9b2427cd81a48875c16660002c01ee6,40,6378,2016-09-01 09:44:12,39.88309,116.66127,0,2640
6281,132334,45d4c719fcbace42615bbef172c421ff,42,6415,2016-09-01 11:17:47,39.88214,116.44995,0,1482
6282,281261,90939bfd266c720e9f09595d03d03374,37,6414,2016-09-01 05:46:59,39.9921,116.35145,0,1548
6283,234971,798e8b833f9c40e8649c57dfbb619567,43,6409,2016-09-01 13:58:58,39.98471,116.46899,1,1676
6284,17469,09545806643c663b7a368910ddf81ad8,50,6410,2016-09-01 08:24:02,39.90683,116.50954,0,1637
6285,113908,3b5802cad3e65c0661ffa381406e8edf,68,6413,2016-09-01 00:33:11,39.92415,116.47859,1,2809
6286,352869,b52780636288efea741ed9aef700b76b,18,6364,2016-09-01 15:53:02,39.97326,116.31222,0,656
6287,87697,2d3e0b908f78a804c4aec9edf53322cb,46,6363,2016-09-01 11:57:24,39.88679,116.51947,1,744
6288,225818,74f6f8f4ec7af36876ab356cac50f81d,39,6406,2016-09-01 13:30:55,39.96205,116.38858,0,1001
6289,98284,32d8dff5720e9367bb717bf673c472cd,16,6668,2016-09-01 18:35:12,39.99537,116.4724,0,1483
6290,159107,53133a36c57f4587df3b0a25c3f044a6,34,6364,2016-09-01 18:03:38,40.02445,116.34493,1,2763
6291,110035,3938fb52f09bc7f5c790d7228a56c942,31,6381,2016-09-01 16:51:43,39.98293,116.48857,0,3402
6292,140604,49d407cff674933bc1ee7782af9d23d7,26,6361,2016-09-01 22:46:31,39.92423,116.30535,1,2749
6293,442315,e4c9f1b2e9c13c66ed3de26d3f7d36e1,36,6413,2016-09-01 12:11:14,39.96611,116.33951,1,2081
6294,57254,1deef825a70d2dfe56b7ea76cba721bc,26,6363,2016-09-01 10:19:25,40.00473,116.25305,1,1484
6295,397107,cc30b30de029e58ce792ec52f4abf307,44,6387,2016-09-01 08:14:28,39.94392,116.46273,1,1485
6296,254785,836b2188a368ba7c939218995d885175,53,6412,2016-09-01 10:54:33,39.88989,116.3681,1,2406
6297,436011,e133b083c8661548d81c6658b39c1321,26,6363,2016-09-01 02:25:15,39.91442,116.47394,0,1486
6298,265051,884975defc3a1e386a4097b99ee48605,32,6378,2016-09-01 17:12:54,39.98337,116.297,1,1487
6299,104458,360bb7f307cf07cdb23b799edcbd7d1a,56,6364,2016-09-01 17:18:26,39.89154,116.31501,1,591
6300,406309,d18a5dde908f09c103f4040572e1d91a,46,6409,2016-09-01 12:59:58,40.34735,116.65138,1,463
6301,28036,0f26ca666de680be7cf7c1065220a515,20,6373,2016-09-01 08:51:48,39.8959,116.30195,0,2673
6302,451436,e93021d548ae5f527e1cf66c0618cd74,47,6364,2016-09-01 02:58:42,39.95919,116.3168,1,1762
6303,211592,6e04c8b05a643733d23ab9ac7dc650a2,28,6413,2016-09-01 13:21:12,39.89781,116.36827,1,2406
6304,167344,576e1716da1c2de8092662cadcd9b76e,38,6387,2016-09-01 16:20:32,39.95234,116.31607,0,1762
6305,301082,9ac6822b614d85ad0901f639842e3fbb,10,6668,2016-09-01 11:52:44,39.95877,116.27457,1,1488
6306,162959,55419a6fa9e2bd3f30ccd1d397a30544,32,6364,2016-09-01 09:31:57,40.02655,116.41159,1,3469
6307,201664,68e61adaad0155fbc4d84fa5d9c9a1aa,58,6413,2016-09-01 19:45:54,39.87974,116.4397,1,3476
6308,481214,f8e1d0eb6380acbb398bc3acc8fbc55d,55,6387,2016-09-01 15:02:26,39.88409,116.39203,0,1795
6309,438496,e26fd18feebcc0903abbe23bde7b6dd8,40,6407,2016-09-01 08:26:02,39.71771,116.15542,0,3054
6310,180960,5e75d541146cb16819563b2d9e905ef1,27,6361,2016-09-01 21:34:26,39.90992,116.30842,1,745
6311,114099,3b5ff886d427806baf8a6b9ba44b5f87,63,6406,2016-09-01 15:16:46,39.85603,116.36862,0,2406
6312,388285,c75dd1a444b2359a2d284dff0849a960,36,6381,2016-09-01 22:19:12,39.98187,116.37241,1,3495
6313,196709,663baa70f693b8a0d880424bac4ddddc,37,6374,2016-09-01 14:30:03,39.86983,116.47285,1,3024
6314,90766,2e9f3157755f043e44e00feedd27db30,33,6407,2016-09-01 20:13:09,40.31404,116.62485,1,2447
6315,449000,e7db4a8f855b4b858762b17fb8f619ab,40,6412,2016-09-01 11:47:41,40.12868,116.63567,1,2579
6316,286990,93560e3e14e42db72793c4a2f62fa69e,58,6387,2016-09-01 16:58:24,39.91953,116.29275,1,1489
6317,197104,66821ffa4e86466b7769615854574199,54,6407,2016-09-01 08:11:33,40.29245,116.62264,1,2447
6318,298821,997c78a1c983822d433679469e45ed98,61,6415,2016-09-01 00:32:16,40.0001,116.36555,1,1490
6319,166646,5741ff7b0ca3b148a0648871fa4dcb4b,34,6409,2016-09-01 11:36:17,40.14401,117.11666,0,3141
6320,103546,358616b97a4a1472cc5429ad0c820086,34,6415,2016-09-01 17:51:12,39.91437,116.49583,1,525
6321,481646,f912a523b752cea3b91444c7ab2bb301,43,6382,2016-09-01 21:13:18,39.86342,116.36909,1,2406
6322,183155,5f5bca72f10bd5883ac2542221b73424,80,6369,2016-09-01 08:59:41,39.92012,116.35666,0,1491
6323,416528,d6b79eedf851c6f0814f26384292ee80,73,6387,2016-09-01 18:21:58,39.98088,116.3213,0,3031
6324,474539,f5328d365b1d8126dc06983cd95e9472,54,6402,2016-09-01 07:56:10,39.91657,116.43477,1,3065
6325,113208,3ae1b1e392fb9604d72e80dac16b178f,42,6378,2016-09-01 12:48:40,39.87364,116.69223,1,2371
6326,469145,f26c067ff89f44b72558b5ac3695b34c,30,6378,2016-09-01 17:30:13,40.00717,116.4546,0,1731
6327,236184,7a4489535f8452060d4fc8eba3300c6b,50,6364,2016-09-01 14:59:47,39.89602,116.31832,0,1762
6328,139604,494d1c68173058f5f67541fb2e544d10,24,6415,2016-09-01 16:32:42,39.84743,116.33285,1,2733
6329,61364,1fde654a1601480b0200fddbea24073a,50,6391,2016-09-01 18:44:54,40.38569,116.85255,1,42
6330,405126,d0f5eaa4b0f5866f3a82aeefbbb3f494,57,6361,2016-09-01 20:48:37,39.94369,116.45522,0,1825
6331,116155,3c65e835bcc0cdfe328d4b54a6f7c061,18,6414,2016-09-01 12:25:18,40.04381,116.1793,0,1580
6332,253507,82d2cd6295ceaad07f6a5be2fe1fd6b0,52,6406,2016-09-01 00:29:45,39.98274,116.41052,0,2793
6333,264428,8800b8e19639802149545650b0464a4a,43,6415,2016-09-01 14:30:43,39.99735,116.39913,1,768
6334,243685,7dff35c835ca3a74e5e1aa929f2a1e8c,41,6364,2016-09-01 10:29:03,39.85004,116.39375,0,1795
6335,452250,e99aa81b6d9dc011db8cf9bba1f90cae,36,6405,2016-09-01 05:00:36,39.92496,116.363,1,1492
6336,363024,ba5c3e0719f064b34e7e585076e0a272,46,6364,2016-08-25 06:12:29,40.01696,116.46801,1,1676
6337,62335,204d52883ae2a5752fffa92d7999288c,20,6415,2016-09-01 14:09:15,39.85034,116.36497,1,1673
6338,214354,6f7e53da29dfc43a099b3524a4274aae,54,6387,2016-09-01 11:55:35,39.88802,116.31537,0,591
6339,279307,8f7688bc0bd9ac4d07d55202864689e8,26,6413,2016-09-01 10:09:18,39.9025,116.47141,0,1493
6340,477417,f6f28fa67bafec2ad9a2f86afb0636a2,64,6363,2016-09-01 15:12:22,39.91251,116.45173,0,1494
6341,140800,49e25c6cd3098474d47ba68894febf37,46,6363,2016-09-01 08:46:47,39.92485,116.3502,1,830
6342,373831,c00920f98c1ebab86f8f518c26f63b21,44,6414,2016-09-01 15:55:52,39.73468,116.13324,1,3073
6343,285660,92abf402229798fa43162fa3b0e2b00d,40,6364,2016-09-01 14:23:32,39.86435,116.42193,1,2968
6344,376222,c133567b25558839724e0ad595a2be19,46,6381,2016-09-01 20:00:11,40.00612,116.3351,1,1283
6345,437634,e1efd634ce2acf579a39cc59b099e03e,36,6404,2016-09-01 19:10:50,39.95762,116.40019,1,768
6346,61492,1feb0f4608f6579e6a85391f38eddcca,54,6412,2016-09-01 00:41:18,39.87419,116.32829,0,2317
6347,249895,814e83e9cd3a3329feccd441cfdd4475,48,6410,2016-09-01 21:29:52,39.92372,116.58424,1,801
6348,478977,f7bf1740a998ea17d8da4598b68a38b6,83,6405,2016-09-01 20:04:06,39.93935,116.40395,1,1085
6349,289430,94b22bc00e5cb3ee5d8373ab26cdd881,24,6404,2016-09-01 13:52:28,40.11636,116.55026,1,357
6350,273355,8cbd5b2c0623ff4e6ab4c585e3112cc1,10,6363,2016-09-01 07:19:02,39.92319,116.50744,1,1637
6351,360464,b9182b2decafaae1aad6e19cc5f9bc00,59,6414,2016-09-01 12:58:13,39.98646,116.36696,0,1490
6352,251754,821e60d68efd0bbcb35800e7ab6c54b3,54,6361,2016-09-01 19:56:53,39.94139,116.43822,0,1619
6353,87761,2d4632831bc50136f516edcc8c21026e,40,6668,2016-09-01 13:43:50,40.00266,116.40171,1,768
6354,424666,db1578a09fcc5f124b42822f75822322,23,6378,2016-09-01 12:14:24,39.97389,116.47939,1,1495
6355,437331,e1e364ea2313b57f36070998dda5c4be,30,6363,2016-09-01 15:56:28,39.96364,116.35092,1,134
6356,276452,8e377e554c6e74f24c9cbde452c8a095,38,6668,2016-09-01 20:49:33,39.88294,116.4615,0,337
6357,119276,3e227c70f3a7a0796242f2b90cc93ffc,47,6405,2016-09-01 12:08:42,39.96171,116.30463,1,2510
6358,314384,a1c13ab58ee9aecf393876fcbad1b367,53,6410,2016-09-01 18:58:49,39.9389,116.37459,0,2974
6359,191731,63cc7189a4b5d7eebac8ae5b9202d01e,32,6378,2016-09-01 10:12:14,39.91272,116.63691,1,1727
6360,126018,41df9d0e00422521f517323a9071d5e7,38,6403,2016-09-01 12:51:17,40.04058,116.26746,1,808
6361,450481,e886e29ef8bea9f9e2b9a6bb20fb4607,39,6364,2016-09-01 00:01:19,39.87575,116.39564,0,1795
6362,436763,e1b0aa3d52ed760b51cc2a8a790fd895,95,6413,2016-09-01 10:50:34,39.96095,116.43445,0,1496
6363,453543,ea5df5517bf8c2311c7885f070b17a2b,47,6381,2016-09-01 23:26:16,39.88861,116.33357,1,2019
6364,321512,a51b26f598b28fb8b72c499f785b325c,40,6668,2016-09-01 04:33:26,39.86738,116.49937,0,2838
6365,270434,8b650cfbbe52bd1cdb5295676d6cd31f,33,6372,2016-09-01 17:47:37,39.99614,116.48204,1,787
6366,207040,6baf8477948187793c43ddd622e65199,29,6406,2016-09-01 16:53:46,40.09913,116.55979,0,2328
6367,43543,175fbf036195f59650b09ca876dbf718,38,6413,2016-09-01 13:10:12,39.97609,116.47471,1,1497
6368,217799,714563bc7b0057f0ad7f1646e82f2001,52,6409,2016-09-01 09:34:55,40.34197,116.56348,1,2902
6369,349099,b361072112c58306d0358399b73c5eee,37,6414,2016-09-01 08:55:00,39.94596,116.45858,1,25
6370,189599,629ba66697c0847dda3e7bea701bd137,71,6381,2016-09-01 11:33:44,39.87941,116.32669,1,691
6371,493022,ff4fbc9ea8376509fe494175464a886d,52,6414,2016-09-01 22:09:07,39.96036,116.27633,0,1498
6372,220425,727746d3102dd4a69b7490a2d1c12d81,32,6404,2016-09-01 06:52:38,39.83707,116.41016,0,1164
6373,289438,94b22bc00e5cb3ee5d8373ab26cdd881,24,6404,2016-09-01 18:12:59,40.08005,116.5271,1,253
6374,176291,5c0eef727ac9956d16f85f42da9c4121,23,6412,2016-09-01 07:23:48,39.90377,116.42308,0,3487
6375,161596,547698eb11a48ed111a8d7b042d483a1,30,6376,2016-09-01 08:28:49,39.95229,116.32977,0,2186
6376,481948,f93fefdb9794aa93d478631adfdfd52f,58,6372,2016-09-01 14:55:13,39.93392,116.33755,0,2996
6377,405319,d10ba0efffbeedfe685c823e5f19439e,56,6414,2016-09-01 22:30:23,39.88992,116.45888,0,1220
6378,444360,e5ceaee830f0631b17db13c24c991bfa,50,6410,2016-08-31 23:57:56,39.84335,116.21496,1,1499
6379,254788,836b2188a368ba7c939218995d885175,53,6412,2016-09-01 11:53:00,39.94249,116.53723,0,3262
6380,81695,2a41f09a37260cdede1d9487477dc256,39,6409,2016-09-01 18:27:54,40.21,116.23454,0,1500
6381,17015,09055e1eba87a0a670a21d494bfd7ee0,26,6363,2016-09-01 10:43:17,39.91543,116.35359,1,1501
6382,255217,838c1226272c7f876a21469803c9667a,36,6404,2016-09-01 16:37:28,39.97898,116.57623,1,1857
6383,270232,8b3f31849691cf9706f93b2832d8dd18,46,6361,2016-09-01 13:45:47,39.8635,116.36899,1,2406
6384,255173,838ae7c7e80937ed2a6a565d658b7503,33,6381,2016-09-01 12:43:29,39.97666,116.45962,1,2025
6385,66436,2277ca3ddeebe380389659ad77aa46f8,38,6363,2016-09-01 16:29:36,39.94922,116.46231,0,1502
6386,27493,0ee779f41146739194f209b3b65681b0,51,6409,2016-09-01 06:45:18,39.76198,116.29725,0,1503
6387,133906,466751bccb822423269e9116fe49327c,26,6391,2016-09-01 08:35:57,40.38241,116.846,0,42
6388,403756,d0385a0025109d6a87bee77ad27d9537,52,6668,2016-09-01 16:09:13,39.73056,116.33315,0,514
6389,156029,517f039377397ee8242cd61f96c70896,58,6378,2016-09-01 16:29:24,39.88495,116.3864,0,650
6390,389727,c7f9630854160629e2734e7f9c818075,22,6364,2016-09-01 13:56:38,39.86167,116.37159,0,2418
6391,222228,734799efa2821f262f2ec50c4073a4e4,78,6668,2016-09-01 09:48:38,39.88345,116.29319,1,1504
6392,129263,43f8a21bc46d70ebc44f267d21a95d02,38,6409,2016-09-01 15:28:59,40.21494,116.23409,1,1505
6393,380819,c35d9ceb761ebe460027b0674837039b,71,6381,2016-09-01 06:57:08,39.89578,116.40852,1,1278
6394,256876,842947e38a45fd600f4e1874312924f7,18,6413,2016-09-01 21:49:41,39.89136,116.46638,0,1506
6395,192257,640ff25b9fd8780466fe543db12cf474,34,6391,2016-09-01 18:23:51,40.37738,116.84004,1,42
6396,428452,dd0b383e8f4f094aa199f2a2cacedf63,33,6363,2016-09-01 19:19:59,40.04386,116.34994,1,1734
6397,388832,c796c70a4db71da6abe9d239e2a3a43d,36,6409,2016-09-01 00:06:08,40.05353,116.60961,1,1507
6398,430779,ddf00d3d4f6f93e06bab94e93b6fbd26,60,6410,2016-09-01 19:10:48,39.90446,116.31511,1,591
6399,308869,9ea2c4b30f84f4b04cf6b697d3690574,54,6361,2016-09-01 15:59:45,40.04042,116.41601,1,921
6400,285812,92c02045ac24f7cb288539ee33263efe,47,6363,2016-09-01 15:22:30,39.931,116.26948,1,1508
6401,126668,4220c0f1ff573556c15ce361ea461777,18,6413,2016-09-01 09:48:59,40.07926,116.58248,1,2159
6402,157532,52364f87793b1037a34948e07bb1480a,58,6414,2016-09-01 15:24:15,39.95393,116.30348,1,2909
6403,378338,c2281cfe08e709d85f4b3d122f3ef08a,38,6406,2016-09-01 11:44:12,39.88617,116.26918,1,1509
6404,30887,10e45708864ad6211da618d79c5ca3e0,30,6363,2016-09-01 14:03:03,39.91249,116.34943,1,830
6405,227043,7580f28d69d1546c3667ff65dfc818f1,60,6364,2016-09-01 22:00:34,39.91235,116.33276,1,1510
6406,351280,b469004e7e4c81da3065a9457438c952,38,6396,2016-09-01 20:56:44,39.8656,116.4074,0,736
6407,27930,0f1e92145c48ce160a02d9777983f101,35,6414,2016-09-01 11:34:12,40.079,116.58666,0,1419
6408,39220,1511a1c370d7befcd18606d0d94e664f,38,6668,2016-09-01 22:21:23,39.89919,116.2444,0,825
6409,426618,dc12a1c55bdf4b6bdc8473a88871f438,55,6412,2016-09-01 14:24:20,40.00417,116.42268,0,1511
6410,146088,4ca486481a94b5b3e4fc83e28abecc4e,26,6412,2016-09-01 13:24:31,39.97591,116.47687,0,1512
6411,197485,66a4e8a67dd42b501a14e3ecdb770309,36,6378,2016-09-01 18:49:48,39.98116,116.31025,1,1513
6412,106540,371afd26fb5eaadcae74bdc719cd80d6,36,6372,2016-09-01 18:17:15,39.99936,116.50114,1,760
6413,421541,d939b6da9246b0e362a1434453d6dda7,22,6363,2016-09-01 06:27:46,40.05333,116.6119,0,1514
6414,378072,c20d2cba0247b65abb06937d7bad46d4,60,6415,2016-08-25 13:30:13,39.84711,116.37356,1,1664
6415,276853,8e5c0f490bbc076b25a11d83e733dbe2,38,6415,2016-09-01 23:47:59,39.92482,116.34324,0,2763
6416,281495,90b4df2fc0a5268400b6979ca2b7350c,40,6378,2016-09-01 15:08:22,39.8721,116.69189,1,2371
6417,263663,87a279eb53b43404d1dc2a605c850a04,52,6409,2016-09-01 07:14:00,40.31105,116.62807,1,2447
6418,174579,5b287643aad31151eb30b7eb76ee6ae0,44,6363,2016-09-01 11:01:09,39.97523,116.33715,0,2996
6419,469294,f28242a29c736bd8cb32f30a712437a6,46,6389,2016-09-01 08:21:47,40.46011,115.99609,1,1161
6420,322251,a5982f506cf4192079e09ee6ff4a5ccd,33,6415,2016-09-01 21:05:09,39.99161,116.3988,0,768
6421,417542,d6faa3c4806bee079baa8fa0bfd28963,30,6382,2016-09-01 08:26:36,39.89107,116.26834,1,1592
6422,102565,34f81fc04604fe4a9b0641ff33b5d692,36,6406,2016-09-01 17:27:36,39.89938,116.4614,1,2167
6423,411851,d42f516379e60bb9bfb626da241ffad0,20,6381,2016-09-01 17:39:44,40.053,116.61014,1,1515
6424,186245,61066f2cb0de082e8f3ab5c1d57321df,14,6364,2016-09-01 08:32:48,39.85772,116.28808,1,1516
6425,208106,6c27ccb96d198e26aac092cc7fd0ab5f,24,6413,2016-09-01 07:22:53,40.13279,117.09127,0,590
6426,312606,a0a3c50fd91f1de174f1bb59d8dbd768,48,6374,2016-09-01 16:38:23,39.93934,116.40491,0,1517
6427,32304,1178afc2356c99ec0cebe904783e0002,16,6413,2016-09-01 14:16:48,39.97982,116.47048,1,82
6428,150479,4eb2aedba848816d20c4e228ef6b2d08,45,6414,2016-09-01 11:07:23,39.91412,116.41944,1,241
6429,289689,94be3b0c7eb723070ee30aa5aa99c8ea,20,6414,2016-09-01 09:22:40,39.72211,116.11732,1,2839
6430,73683,25e4617d68b6c23b95bf2d8d5864af5c,46,6668,2016-09-01 18:02:41,39.75323,116.33957,0,2657
6431,265558,8884db1f2d549242d9070f4244aa3a03,30,6415,2016-09-01 06:28:57,39.79439,116.50271,1,3530
6432,353247,b545fea039aa4fa832d023f16f9aa664,16,6668,2016-09-01 21:41:54,39.96199,116.32613,0,1518
6433,196678,6627acbef0c2730e2cd8094ab099c394,36,6363,2016-09-01 20:22:11,39.94184,116.31922,1,2577
6434,166309,5727d5d6d0220066e08d3f5d55261443,32,6369,2016-09-01 16:56:26,39.92263,116.45591,0,2736
6435,38981,150a7461a61d2c88b469e324e9fb211b,68,6415,2016-09-01 07:58:27,39.98214,116.42733,1,3351
6436,35533,12fd5a6049378d47b2e44567643bd298,28,6412,2016-09-01 09:07:07,40.03869,116.34233,1,2763
6437,478642,f797e5dd61d4cca8152b23d56fb288f8,29,6668,2016-09-01 11:56:59,39.89085,116.31782,1,1762
6438,328,0038b9ba995987b2f1226ff108006ac0,32,6363,2016-09-01 09:05:18,40.03604,116.41784,0,921
6439,29459,0ffa1235d63fc0240ac5dee7ea7f0e01,40,6410,2016-09-01 19:51:56,40.04599,116.61038,1,1519
6440,424336,dabfdfd5b8f1415b74543b347062c78c,40,6668,2016-09-01 21:27:54,39.92349,116.26636,0,2083
6441,148621,4deeb745ff1239698da56ff3f5fc239c,34,6415,2016-09-01 00:54:24,39.86126,116.37785,0,3150
6442,394190,ca67f3b4339a6f9b1b90d3716ec76513,108,6378,2016-09-01 18:50:21,39.87214,116.69532,1,2371
6443,51422,1b3dfa7bd492399431a165280b9641d6,28,6409,2016-09-01 13:05:16,39.74891,116.33455,0,2657
6444,112710,3a9c7a0414f74c6c0de0b27710279ddb,40,6412,2016-09-01 11:52:15,39.9131,116.44951,0,1520
6445,393400,c9ed51a2da96b954cf45e73b06f04eb7,74,6416,2016-09-01 03:47:06,39.86596,116.525,0,744
6446,90391,2e72eb11e75496e0ed17af361264239e,30,6391,2016-09-01 11:54:06,40.4468,115.97177,0,3389
6447,155906,517d9f2bb2183cfc8d348951ecf0cdf0,62,6378,2016-09-01 03:21:10,39.95543,116.44013,1,1521
6448,12299,068aaecc15b14ab59d707f297bd4e423,46,6410,2016-09-01 12:21:32,39.90616,116.2437,0,2468
6449,71296,24c5168b89516ee06e01a9649ff8c27f,46,6406,2016-09-01 20:06:08,39.99845,116.33165,1,1522
6450,429409,dd604eb06ec0ed44695552f617f40a01,32,6373,2016-09-01 06:24:36,39.98369,116.30306,0,2673
6451,249470,810d5bf6caa1ef58f3bc1ed6b07211d8,60,6363,2016-09-01 23:02:52,40.00388,116.25111,0,1523
6452,73575,25df6e53a4d1bedd9ff03ecc9e201781,54,6378,2016-09-01 21:51:44,39.87286,116.47096,0,1648
6453,37303,1407a98d87462e88c2f00010574b23aa,60,6381,2016-09-01 07:43:09,39.8665,116.34617,0,2763
6454,174785,5b449423fb2447a6d88d39bbbd461a2b,61,6410,2016-09-01 17:46:24,39.86251,116.39934,0,772
6455,151119,4f0634fc17a136279302d18060e78c74,59,6364,2016-09-01 00:04:17,39.89289,116.43283,1,1081
6456,468195,f1e9271bf68caf2ee243fc5603fe74f6,63,6668,2016-09-01 09:12:58,39.98769,116.38088,0,2892
6457,443852,e5a39063e6d3252dd5aa15ab985bfa9e,30,6412,2016-09-01 05:49:20,39.86282,116.37184,0,1664
6458,475185,f59d92254f19f267d8e1394c9a9d1b0c,50,6378,2016-09-01 10:57:18,39.87221,116.69299,0,2371
6459,65401,21fff3eeee918a66b1ba3f5991cdd4d0,34,6374,2016-09-01 13:24:46,39.94659,116.44605,1,509
6460,290320,9500467838afcb093a933d20516ed0d2,32,6412,2016-09-01 11:13:47,40.1046,116.6845,1,1245
6461,439012,e2d372d6e52cd0b697e2e10ebc656dbc,52,6363,2016-09-01 16:39:12,39.97403,116.31902,1,2577
6462,363365,ba6e6579e9147999fd9e8f3e5b65f985,26,6364,2016-09-01 18:10:28,39.87378,116.2732,1,1524
6463,93248,2fd7d261a96c18568d3e5d5a277d1088,62,6406,2016-09-01 17:26:12,39.92194,116.39105,1,1059
